Country,Confirmed cases,New cases,Deaths,New deaths,Transmission type,Days since last case
China,81848,101,3287,4,Local transmission,0
Republic of Korea,9137,100,126,6,Local transmission,0
Australia,2252,543,8,1,Local transmission,0
Malaysia,1624,106,16,2,Local transmission,0
Japan,1193,65,43,1,Local transmission,0
Singapore,558,51,2,0,Local transmission,0
Philippines,552,90,35,2,Local transmission,0
New Zealand,189,87,0,0,Local transmission,0
Viet Nam,134,11,0,0,Local transmission,0
Brunei Darussalam,104,13,0,0,Local transmission,0
Cambodia,91,4,0,0,Local transmission,0
Mongolia,10,0,0,0,Imported cases only,3
Fiji,4,1,0,0,Local transmission,0
Lao People's Democratic Republic,2,2,0,0,Under investigation,0
Papua New Guinea,1,0,0,0,Imported cases only,4
Guam,32,3,1,0,Local transmission,0
French Polynesia,25,7,0,0,Local transmission,0
New Caledonia,10,2,0,0,Local transmission,0
Italy,69176,5249,6820,743,Local transmission,0
Spain,39673,6584,2696,514,Local transmission,0
Germany,31554,2342,149,23,Local transmission,0
France,22025,2410,1100,240,Local transmission,0
Switzerland,8789,774,86,20,Local transmission,0
The United Kingdom,8081,1427,422,87,Local transmission,0
Netherlands,5560,811,276,63,Local transmission,0
Austria,5282,796,30,5,Local transmission,0
Belgium,4269,526,122,34,Local transmission,0
Norway,2566,195,10,2,Local transmission,0
Portugal,2362,302,33,10,Local transmission,0
Sweden,2272,256,36,11,Local transmission,0
Israel,2170,932,5,4,Local transmission,0
Turkey,1872,343,44,7,Local transmission,0
Denmark,1591,131,32,8,Local transmission,0
Czechia,1394,158,3,2,Local transmission,0
Ireland,1329,204,7,1,Local transmission,0
Luxembourg,1099,224,8,0,Local transmission,0
Poland,901,152,10,2,Local transmission,0
Finland,792,92,1,0,Local transmission,0
Romania,762,186,11,4,Local transmission,0
Greece,743,48,20,3,Local transmission,0
Russian Federation,658,220,0,0,Local transmission,0
Iceland,648,60,2,0,Local transmission,0
Slovenia,480,38,3,2,Local transmission,0
Croatia,382,76,1,1,Local transmission,0
Estonia,369,17,0,0,Local transmission,0
Serbia,303,54,3,1,Local transmission,0
Armenia,265,30,0,0,Local transmission,0
Hungary,226,39,10,2,Local transmission,0
Bulgaria,220,19,3,0,Local transmission,0
Lithuania,209,30,2,1,Local transmission,0
Slovakia,204,13,0,0,Local transmission,0
Latvia,197,17,0,0,Local transmission,0
Andorra,188,24,1,0,Local transmission,0
San Marino,187,0,21,1,Local transmission,1
Bosnia and Herzegovina,164,33,2,1,Local transmission,0
North Macedonia,148,12,2,0,Local transmission,0
Albania,146,23,5,1,Local transmission,0
Republic of Moldova,125,16,1,0,Local transmission,0
Cyprus,124,8,3,3,Local transmission,0
Malta,120,13,0,0,Local transmission,0
Ukraine,113,29,4,1,Local transmission,0
Azerbaijan,87,15,1,0,Local transmission,0
Belarus,81,0,0,0,Local transmission,1
Kazakhstan,79,16,0,0,Imported cases only,0
Georgia,73,6,0,0,Local transmission,0
Uzbekistan,50,4,0,0,Local transmission,0
Liechtenstein,47,1,0,0,Imported cases only,0
